Date Time Hour Beginning,Original Res Forecast before Lockdown,Actual Residual Demand,Deviation From Original Fc,Latest Official Residual Forecast,Alert Level 1,Alert Level 2,Alert Level 3,Alert Level 4,Alert Level 5,Zero Line
2020-09-01 23:00,21848.492999999999,21976.810000000001,-128.31700000000274,,0,100000,0,0,0,.0
2020-09-02 00:00,21106.030999999999,20802.470000000001,303.56099999999788,,0,100000,0,0,0,.0
2020-09-02 01:00,20748.449000000001,20279.939999999999,468.50900000000183,,0,100000,0,0,0,.0
2020-09-02 02:00,20685.976999999999,20121.07,564.90699999999924,,0,100000,0,0,0,.0
2020-09-02 03:00,21176.52,20377.939999999999,798.58000000000175,,0,100000,0,0,0,.0
2020-09-02 04:00,22575.610000000001,21391.810000000001,1183.7999999999993,,0,100000,0,0,0,.0
2020-09-02 05:00,25886.195,23724.200000000001,2161.994999999999,,0,100000,0,0,0,.0
2020-09-02 06:00,28249.803,26203.276999999998,2046.5260000000017,,0,100000,0,0,0,.0
2020-09-02 07:00,27014.080999999998,27178.18,-164.09900000000198,,0,100000,0,0,0,.0
2020-09-02 08:00,26629.73,28326.414000000001,-1696.6840000000011,,0,100000,0,0,0,.0
2020-09-02 09:00,25817.251,28914.699000000001,-3097.4480000000003,,0,100000,0,0,0,.0
2020-09-02 10:00,25429.621999999999,28624.478999999999,-3194.857,,0,100000,0,0,0,.0
2020-09-02 11:00,25165.469000000001,28295.300999999999,-3129.8319999999985,,0,100000,0,0,0,.0
2020-09-02 12:00,24853.401999999998,27821.400000000001,-2967.9980000000032,,0,100000,0,0,0,.0
2020-09-02 13:00,24679.536,27498.731,-2819.1949999999997,,0,100000,0,0,0,.0
2020-09-02 14:00,24717.011999999999,28092.549999999999,-3375.5380000000005,,0,100000,0,0,0,.0
2020-09-02 15:00,25529.074000000001,27953.556,-2424.482,,0,100000,0,0,0,.0
2020-09-02 16:00,26445.972000000002,28541.723000000002,-2095.7510000000002,,0,100000,0,0,0,.0
2020-09-02 17:00,27696.208999999999,29632.489000000001,-1936.2800000000025,,0,100000,0,0,0,.0
2020-09-02 18:00,30233.253000000001,32236.412,-2003.1589999999997,,0,100000,0,0,0,.0
2020-09-02 19:00,29904.241000000002,31535.785,-1631.5439999999981,,0,100000,0,0,0,.0
2020-09-02 20:00,28086.248,29056.365000000002,-970.11700000000201,,0,100000,0,0,0,.0
2020-09-02 21:00,25718.076000000001,26581.277999999998,-863.2019999999975,,0,100000,0,0,0,.0
2020-09-02 22:00,23576.615000000002,24591.345000000001,-1014.7299999999996,,0,100000,0,0,0,.0
2020-09-02 23:00,22060.699000000001,22663.939999999999,-603.24099999999817,,0,100000,0,0,0,.0
2020-09-03 00:00,21331.128000000001,21520.07,-188.9419999999991,,0,100000,0,0,0,.0
2020-09-03 01:00,20931.812999999998,21130.939999999999,-199.12700000000041,,0,100000,0,0,0,.0
2020-09-03 02:00,20810.913,21284.939999999999,-474.02699999999822,,0,100000,0,0,0,.0
2020-09-03 03:00,21152.128000000001,21491.810000000001,-339.6820000000007,,0,100000,0,0,0,.0
2020-09-03 04:00,22626.671999999999,22666.330000000002,-39.658000000003085,,0,100000,0,0,0,.0
2020-09-03 05:00,26087.690999999999,25177.967000000001,909.72399999999834,,0,100000,0,0,0,.0
2020-09-03 06:00,28206.159,27935.016,271.14300000000003,,0,100000,0,0,0,.0
2020-09-03 07:00,27154.802,28361.419000000002,-1206.617000000002,,0,100000,0,0,0,.0
2020-09-03 08:00,26964.481,28404.725999999999,-1440.244999999999,,0,100000,0,0,0,.0
2020-09-03 09:00,26435.040000000001,28795.428,-2360.387999999999,,0,100000,0,0,0,.0
2020-09-03 10:00,26142.205999999998,28423.338,-2281.1320000000014,,0,100000,0,0,0,.0
2020-09-03 11:00,25784.117999999999,28116.114000000001,-2331.9960000000028,,0,100000,0,0,0,.0
2020-09-03 12:00,25408.310000000001,27535.388999999999,-2127.0789999999979,,0,100000,0,0,0,.0
2020-09-03 13:00,25215.525000000001,27205.763999999999,-1990.2389999999978,,0,100000,0,0,0,.0
2020-09-03 14:00,25417.864000000001,27375.795999999998,-1957.9319999999971,,0,100000,0,0,0,.0
2020-09-03 15:00,26098.054,28085.819,-1987.7649999999994,,0,100000,0,0,0,.0
2020-09-03 16:00,27108.743999999999,29216.264999999999,-2107.5210000000006,,0,100000,0,0,0,.0
2020-09-03 17:00,28253.424999999999,30553.866000000002,-2300.4410000000025,,0,100000,0,0,0,.0
2020-09-03 18:00,30477.958999999999,32181.665000000001,-1703.7060000000019,,0,100000,0,0,0,.0
2020-09-03 19:00,29959.112000000001,30996.880000000001,-1037.768,,0,100000,0,0,0,.0
2020-09-03 20:00,28110.802,28984.900000000001,-874.09800000000178,,0,100000,0,0,0,.0
2020-09-03 21:00,25795.407999999999,26503.272000000001,-707.8640000000014,,0,100000,0,0,0,.0
2020-09-03 22:00,23785.503000000001,24428.810000000001,-643.3070000000007,,0,100000,0,0,0,.0
2020-09-03 23:00,22209.927,22825.07,-615.14300000000003,,0,100000,0,0,0,.0
2020-09-04 00:00,21673.209999999999,21579.599999999999,93.610000000000582,,0,100000,0,0,0,.0
2020-09-04 01:00,21275.938999999998,20961.220000000001,314.71899999999732,,0,100000,0,0,0,.0
2020-09-04 02:00,21222.470000000001,20662.32,560.15000000000146,,0,100000,0,0,0,.0
2020-09-04 03:00,21513.613000000001,20903.91,609.70300000000134,,0,100000,0,0,0,.0
2020-09-04 04:00,23005.071,22123.900000000001,881.17099999999846,,0,100000,0,0,0,.0
2020-09-04 05:00,26213,24884.720000000001,1328.2799999999988,,0,100000,0,0,0,.0
2020-09-04 06:00,28502.463,27099.509999999998,1402.9530000000013,,0,100000,0,0,0,.0
2020-09-04 07:00,27809.011999999999,27701.66,107.35199999999895,,0,100000,0,0,0,.0
2020-09-04 08:00,27906.010999999999,28510.190999999999,-604.18000000000029,,0,100000,0,0,0,.0
2020-09-04 09:00,27386.317999999999,28808.699000000001,-1422.3810000000012,,0,100000,0,0,0,.0
2020-09-04 10:00,27052.240000000002,28451.999,-1399.7589999999982,,0,100000,0,0,0,.0
2020-09-04 11:00,26730.117999999999,27801.119999999999,-1071.0020000000004,,0,100000,0,0,0,.0
2020-09-04 12:00,26213.638999999999,27190.273000000001,-976.63400000000183,,0,100000,0,0,0,.0
2020-09-04 13:00,25610.812999999998,26658.072,-1047.2590000000018,,0,100000,0,0,0,.0
2020-09-04 14:00,25437.919999999998,26588.634999999998,-1150.7150000000001,,0,100000,0,0,0,.0
2020-09-04 15:00,25586.108,26875.295999999998,-1289.1879999999983,,0,100000,0,0,0,.0
2020-09-04 16:00,25953.686000000002,27571.704000000002,-1618.018,,0,100000,0,0,0,.0
2020-09-04 17:00,26815.455999999998,28537.698,-1722.242000000002,,0,100000,0,0,0,.0
2020-09-04 18:00,29161.669999999998,30539.650000000001,-1377.9800000000032,,0,100000,0,0,0,.0
2020-09-04 19:00,28876.02,30181.151999999998,-1305.1319999999978,,0,100000,0,0,0,.0
2020-09-04 20:00,27593.454000000002,28265.245999999999,-671.79199999999764,,0,100000,0,0,0,.0
2020-09-04 21:00,25791.291000000001,26446.821,-655.52999999999884,,0,100000,0,0,0,.0
2020-09-04 22:00,24175.877,24510.151999999998,-334.27499999999782,,0,100000,0,0,0,.0
2020-09-04 23:00,22643.349999999999,22437.950000000001,205.39999999999782,,0,100000,0,0,0,.0
2020-09-05 00:00,21620.605,21190.939999999999,429.66500000000087,,0,100000,0,0,0,.0
2020-09-05 01:00,21154.593000000001,20642.810000000001,511.78299999999945,,0,100000,0,0,0,.0
2020-09-05 02:00,20890.794000000002,20459.810000000001,430.98400000000038,,0,100000,0,0,0,.0
2020-09-05 03:00,20962.432000000001,20517.07,445.36200000000099,,0,100000,0,0,0,.0
2020-09-05 04:00,21423.776999999998,20936.810000000001,486.96699999999691,,0,100000,0,0,0,.0
2020-09-05 05:00,22512.865000000002,21959.939999999999,552.92500000000291,,0,100000,0,0,0,.0
2020-09-05 06:00,23968.251,23555.810000000001,412.44099999999889,,0,100000,0,0,0,.0
2020-09-05 07:00,25633.225999999999,25435.07,198.15599999999904,,0,100000,0,0,0,.0
2020-09-05 08:00,26868.732,27612.870999999999,-744.13899999999921,,0,100000,0,0,0,.0
2020-09-05 09:00,26659.121999999999,28501.169000000002,-1842.0470000000023,,0,100000,0,0,0,.0
2020-09-05 10:00,26134.981,27849.928,-1714.9470000000001,,0,100000,0,0,0,.0
2020-09-05 11:00,25427.634999999998,26974.866000000002,-1547.2310000000034,,0,100000,0,0,0,.0
2020-09-05 12:00,24954.153999999999,26002.079000000002,-1047.9250000000029,,0,100000,0,0,0,.0
2020-09-05 13:00,24352.761999999999,25266.792000000001,-914.03000000000247,,0,100000,0,0,0,.0
2020-09-05 14:00,23877.896000000001,24860.459999999999,-982.56399999999849,,0,100000,0,0,0,.0
2020-09-05 15:00,23804.704000000002,24733.684000000001,-928.97999999999956,,0,100000,0,0,0,.0
2020-09-05 16:00,24324.984,25246.457999999999,-921.47399999999834,,0,100000,0,0,0,.0
2020-09-05 17:00,25809.306,26742.013999999999,-932.70799999999872,,0,100000,0,0,0,.0
2020-09-05 18:00,28590.377,29343.199000000001,-752.82200000000012,,0,100000,0,0,0,.0
2020-09-05 19:00,28254.203000000001,28942.838,-688.6349999999984,,0,100000,0,0,0,.0
2020-09-05 20:00,26615.670999999998,27219.388999999999,-603.71800000000076,,0,100000,0,0,0,.0
2020-09-05 21:00,24676.698,25038.041000000001,-361.34300000000076,,0,100000,0,0,0,.0
2020-09-05 22:00,23009.078000000001,22908.151999999998,100.92600000000311,,0,100000,0,0,0,.0
2020-09-05 23:00,21635.767,21373.939999999999,261.82700000000114,,0,100000,0,0,0,.0
2020-09-06 00:00,20538.032999999999,20411.07,126.96299999999974,,0,100000,0,0,0,.0
2020-09-06 01:00,20072.972000000002,19966.41,106.56200000000172,,0,100000,0,0,0,.0
2020-09-06 02:00,19717.183000000001,19759.939999999999,-42.756999999997788,,0,100000,0,0,0,.0
2020-09-06 03:00,19779.347000000002,19817.07,-37.722999999998137,,0,100000,0,0,0,.0
2020-09-06 04:00,20234.233,20160.810000000001,73.422999999998865,,0,100000,0,0,0,.0
2020-09-06 05:00,20779.889999999999,20695.939999999999,83.950000000000728,,0,100000,0,0,0,.0
2020-09-06 06:00,22194.203000000001,21914.939999999999,279.26300000000265,,0,100000,0,0,0,.0
2020-09-06 07:00,24523.044000000002,24191.878000000001,331.16600000000108,,0,100000,0,0,0,.0
2020-09-06 08:00,25928.486000000001,25719.309000000001,209.17699999999968,,0,100000,0,0,0,.0
2020-09-06 09:00,25919.424999999999,26291.324000000001,-371.89900000000125,,0,100000,0,0,0,.0
2020-09-06 10:00,25241.749,25935.536,-693.78700000000026,,0,100000,0,0,0,.0
2020-09-06 11:00,24859.674999999999,25445.663,-585.98800000000119,,0,100000,0,0,0,.0
2020-09-06 12:00,24447.619999999999,25219.587,-771.96700000000055,,0,100000,0,0,0,.0
2020-09-06 13:00,23806.030999999999,24560.093000000001,-754.06200000000172,,0,100000,0,0,0,.0
2020-09-06 14:00,23195.305,23667.828000000001,-472.52300000000105,,0,100000,0,0,0,.0
2020-09-06 15:00,23224.646000000001,23660.007000000001,-435.36100000000079,,0,100000,0,0,0,.0
2020-09-06 16:00,23791.007000000001,24218.359,-427.35199999999895,,0,100000,0,0,0,.0
2020-09-06 17:00,25375.605,26158.525000000001,-782.92000000000189,,0,100000,0,0,0,.0
2020-09-06 18:00,28490.110000000001,29000.649000000001,-510.53900000000067,,0,100000,0,0,0,.0
2020-09-06 19:00,28688.631000000001,28764.288,-75.656999999999243,,0,100000,0,0,0,.0
2020-09-06 20:00,26686.452000000001,26380.691999999999,305.76000000000204,,0,100000,0,0,0,.0
2020-09-06 21:00,24284.34,24340.245999999999,-55.90599999999904,,0,100000,0,0,0,.0
2020-09-06 22:00,22134.416000000001,22543.975999999999,-409.55999999999767,,0,100000,0,0,0,.0
2020-09-06 23:00,21010.833999999999,21103.200000000001,-92.366000000001804,,0,100000,0,0,0,.0
2020-09-07 00:00,20384.462,20270.939999999999,113.52200000000084,,0,100000,0,0,0,.0
2020-09-07 01:00,20088.062999999998,19906.810000000001,181.25299999999697,,0,100000,0,0,0,.0
2020-09-07 02:00,19961.112000000001,19681.810000000001,279.30199999999968,,0,100000,0,0,0,.0
2020-09-07 03:00,20413.603999999999,20025.200000000001,388.40399999999863,,0,100000,0,0,0,.0
2020-09-07 04:00,21988.726999999999,21099.810000000001,888.91699999999764,,0,100000,0,0,0,.0
2020-09-07 05:00,25549.5,23773.810000000001,1775.6899999999987,,0,100000,0,0,0,.0
2020-09-07 06:00,28298.629000000001,26380.939999999999,1917.6890000000021,,0,100000,0,0,0,.0
2020-09-07 07:00,27207.952000000001,26639.07,568.88200000000143,,0,100000,0,0,0,.0
2020-09-07 08:00,26944.139999999999,26565.397000000001,378.74299999999857,,0,100000,0,0,0,.0
2020-09-07 09:00,26287.216,27072.433000000001,-785.21700000000055,,0,100000,0,0,0,.0
2020-09-07 10:00,25887.185000000001,27146.641,-1259.4559999999983,,0,100000,0,0,0,.0
2020-09-07 11:00,25549.428,26661.348000000002,-1111.9200000000019,,0,100000,0,0,0,.0
2020-09-07 12:00,25074.712,26103.920999999998,-1029.2089999999989,,0,100000,0,0,0,.0
2020-09-07 13:00,24762.920999999998,25740.712,-977.79100000000108,,0,100000,0,0,0,.0
2020-09-07 14:00,24861.081999999999,25776.503000000001,-915.4210000000021,,0,100000,0,0,0,.0
2020-09-07 15:00,25428.204000000002,26226.714,-798.5099999999984,,0,100000,0,0,0,.0
2020-09-07 16:00,26335.959999999999,27124.082999999999,-788.12299999999959,,0,100000,0,0,0,.0
2020-09-07 17:00,27963.569,28558.370999999999,-594.80199999999968,,0,100000,0,0,0,.0
2020-09-07 18:00,30721.644,30938.487000000001,-216.84300000000076,,0,100000,0,0,0,.0
2020-09-07 19:00,30470.617999999999,30380.127,90.490999999998166,,0,100000,0,0,0,.0
2020-09-07 20:00,28602.338,28307.076000000001,295.26199999999881,,0,100000,0,0,0,.0
2020-09-07 21:00,26055.567999999999,25839.381000000001,216.18699999999808,,0,100000,0,0,0,.0
2020-09-07 22:00,23708.625,23724.628000000001,-16.003000000000611,,0,100000,0,0,0,.0
2020-09-07 23:00,22231.562000000002,21900.07,331.49200000000201,,0,100000,0,0,0,.0
2020-09-08 00:00,21396.149000000001,21246.810000000001,149.33899999999994,,0,100000,0,0,0,.0
2020-09-08 01:00,21012.77,20861.939999999999,150.83000000000175,,0,100000,0,0,0,.0
2020-09-08 02:00,20900.5,20667.07,233.43000000000029,,0,100000,0,0,0,.0
2020-09-08 03:00,21308.491999999998,20811.939999999999,496.55199999999968,,0,100000,0,0,0,.0
2020-09-08 04:00,22809.828000000001,21890.810000000001,919.01800000000003,,0,100000,0,0,0,.0
2020-09-08 05:00,26404.378000000001,24176.200000000001,2228.1779999999999,,0,100000,0,0,0,.0
2020-09-08 06:00,28777.726999999999,26544.200000000001,2233.5269999999982,,0,100000,0,0,0,.0
2020-09-08 07:00,27316.198,26111.07,1205.1280000000006,,0,100000,0,0,0,.0
2020-09-08 08:00,26688.867999999999,25566.200000000001,1122.6679999999978,,0,100000,0,0,0,.0
2020-09-08 09:00,25787.875,24947.098000000002,840.77699999999822,,0,100000,0,0,0,.0
2020-09-08 10:00,25485.766,24827.971000000001,657.79499999999825,,0,100000,0,0,0,.0
2020-09-08 11:00,25043.364000000001,24707.200000000001,336.16400000000067,,0,100000,0,0,0,.0
2020-09-08 12:00,24633.440999999999,24136.029999999999,497.41100000000006,,0,100000,0,0,0,.0
2020-09-08 13:00,24359.489000000001,24041.790000000001,317.69900000000052,,0,100000,0,0,0,.0
2020-09-08 14:00,24574.986000000001,24348.599999999999,226.38600000000224,,0,100000,0,0,0,.0
2020-09-08 15:00,25310.149000000001,25080.630000000001,229.51900000000023,,0,100000,0,0,0,.0
2020-09-08 16:00,26284.569,25968.43,316.13899999999921,,0,100000,0,0,0,.0
2020-09-08 17:00,27960.517,27614.669999999998,345.84700000000157,,0,100000,0,0,0,.0
2020-09-08 18:00,30691.649000000001,29868.790000000001,822.85900000000038,,0,100000,0,0,0,.0
2020-09-08 19:00,30055.705000000002,29121.48,934.22500000000218,,0,100000,0,0,0,.0
2020-09-08 20:00,28263.471000000001,27589.27,674.20100000000093,,0,100000,0,0,0,.0
2020-09-08 21:00,25650.796999999999,25459.810000000001,190.98699999999735,,0,100000,0,0,0,.0
2020-09-08 22:00,23412.139999999999,23538.799999999999,-126.65999999999985,,0,100000,0,0,0,.0
2020-09-08 23:00,21828.387999999999,22171.540000000001,-343.15200000000186,,0,100000,0,0,0,.0
2020-09-09 00:00,21154.335999999999,21252.540000000001,-98.204000000001543,,0,100000,0,0,0,.0
2020-09-09 01:00,20773.991999999998,20770.529999999999,3.4619999999995343,,0,100000,0,0,0,.0
2020-09-09 02:00,20731.522000000001,20573.810000000001,157.71199999999953,,0,100000,0,0,0,.0
2020-09-09 03:00,21144.088,20804.810000000001,339.27799999999843,,0,100000,0,0,0,.0
2020-09-09 04:00,22700.464,21885.200000000001,815.26399999999921,,0,100000,0,0,0,.0
2020-09-09 05:00,26285.940999999999,24355.939999999999,1930.0010000000002,,0,100000,0,0,0,.0
2020-09-09 06:00,28649.616999999998,26575.939999999999,2073.6769999999997,,0,100000,0,0,0,.0
2020-09-09 07:00,27227.705999999998,26318.939999999999,908.76599999999962,,0,100000,0,0,0,.0
2020-09-09 08:00,26608.795999999998,25953.939999999999,654.85599999999977,,0,100000,0,0,0,.0
2020-09-09 09:00,25754.917000000001,25275.939999999999,478.97700000000259,,0,100000,0,0,0,.0
2020-09-09 10:00,25458.901999999998,24933.07,525.83199999999852,,0,100000,0,0,0,.0
2020-09-09 11:00,25068.598999999998,24674.07,394.52899999999863,,0,100000,0,0,0,.0
2020-09-09 12:00,24753.423999999999,24311.07,442.35399999999936,,0,100000,0,0,0,.0
2020-09-09 13:00,24480.593000000001,24035.810000000001,444.78299999999945,,0,100000,0,0,0,.0
2020-09-09 14:00,24644.859,24238.849999999999,406.00900000000183,,0,100000,0,0,0,.0
2020-09-09 15:00,25340.936000000002,24691.290000000001,649.64600000000064,,0,100000,0,0,0,.0
2020-09-09 16:00,26296.164000000001,25505.740000000002,790.42399999999907,,0,100000,0,0,0,.0
2020-09-09 17:00,27794.648000000001,27008.798999999999,785.84900000000198,,0,100000,0,0,0,.0
2020-09-09 18:00,30242.91,28993.017,1249.893,,0,100000,0,0,0,.0
2020-09-09 19:00,29839.687000000002,28359.432000000001,1480.255000000001,,0,100000,0,0,0,.0
2020-09-09 20:00,27830.734,26562.096000000001,1268.637999999999,,0,100000,0,0,0,.0
2020-09-09 21:00,25530.853999999999,24677.638999999999,853.21500000000015,,0,100000,0,0,0,.0
2020-09-09 22:00,23469.887999999999,22926.93,542.95799999999872,,0,100000,0,0,0,.0
2020-09-09 23:00,22055.352999999999,21568.439999999999,486.91300000000047,,0,100000,0,0,0,.0
2020-09-10 00:00,21355.866000000002,20820.419999999998,535.44600000000355,,0,100000,0,0,0,.0
2020-09-10 01:00,21012.901999999998,20417.139999999999,595.76199999999881,,0,100000,0,0,0,.0
2020-09-10 02:00,20983.178,20281.16,702.01800000000003,,0,100000,0,0,0,.0
2020-09-10 03:00,21425.639999999999,20484.709999999999,940.93000000000029,,0,100000,0,0,0,.0
2020-09-10 04:00,22886.167000000001,21673.02,1213.1470000000008,,0,100000,0,0,0,.0
2020-09-10 05:00,26457.863000000001,24117.57,2340.2930000000015,,0,100000,0,0,0,.0
2020-09-10 06:00,28564.950000000001,26295.98,2268.9700000000012,,0,100000,0,0,0,.0
2020-09-10 07:00,27198.848000000002,26223.98,974.86800000000221,,0,100000,0,0,0,.0
2020-09-10 08:00,26605.924999999999,26160.790000000001,445.1349999999984,,0,100000,0,0,0,.0
2020-09-10 09:00,25996.792000000001,25575.360000000001,421.4320000000007,,0,100000,0,0,0,.0
2020-09-10 10:00,25656.401000000002,25497.540000000001,158.86100000000079,,0,100000,0,0,0,.0
2020-09-10 11:00,25480.696,25329.790000000001,150.90599999999904,,0,100000,0,0,0,.0
2020-09-10 12:00,24942.870999999999,24996.48,-53.609000000000378,,0,100000,0,0,0,.0
2020-09-10 13:00,24763.466,24722.779999999999,40.686000000001513,,0,100000,0,0,0,.0
2020-09-10 14:00,24931.654999999999,24797.955000000002,133.69999999999709,,0,100000,0,0,0,.0
2020-09-10 15:00,25567.299999999999,25439.669999999998,127.63000000000102,,0,100000,0,0,0,.0
2020-09-10 16:00,26485.799999999999,26182.759999999998,303.04000000000087,,0,100000,0,0,0,.0
2020-09-10 17:00,27891.940999999999,27589.18,302.7609999999986,,0,100000,0,0,0,.0
2020-09-10 18:00,30288.954000000002,29604.349999999999,684.604000000003,,0,100000,0,0,0,.0
2020-09-10 19:00,29723.030999999999,28526.82,1196.2109999999993,,0,100000,0,0,0,.0
2020-09-10 20:00,27921.234,26566.360000000001,1354.8739999999998,,0,100000,0,0,0,.0
2020-09-10 21:00,25456.687999999998,24629.759999999998,826.92799999999988,,0,100000,0,0,0,.0
2020-09-10 22:00,23533.698,23167.139999999999,366.5580000000009,,0,100000,0,0,0,.0
2020-09-10 23:00,22179.178,21833.599999999999,345.57800000000134,,0,100000,0,0,0,.0
2020-09-11 00:00,21444.447,21040.439999999999,404.00700000000143,,0,100000,0,0,0,.0
2020-09-11 01:00,21171.305,20470.389999999999,700.91500000000087,,0,100000,0,0,0,.0
2020-09-11 02:00,21100.059000000001,20174.599999999999,925.45900000000256,,0,100000,0,0,0,.0
2020-09-11 03:00,21528.938999999998,20460.52,1068.4189999999981,,0,100000,0,0,0,.0
2020-09-11 04:00,22929.491000000002,21560.330000000002,1369.1610000000001,,0,100000,0,0,0,.0
2020-09-11 05:00,26295.348000000002,24044.939999999999,2250.4080000000031,,0,100000,0,0,0,.0
2020-09-11 06:00,28436.868999999999,26331.810000000001,2105.0589999999975,,0,100000,0,0,0,.0
2020-09-11 07:00,27291.932000000001,26150.07,1141.862000000001,,0,100000,0,0,0,.0
2020-09-11 08:00,26955.769,26114.939999999999,840.82900000000154,,0,100000,0,0,0,.0
2020-09-11 09:00,26296.183000000001,25656.939999999999,639.24300000000221,,0,100000,0,0,0,.0
2020-09-11 10:00,26068.656999999999,25667.07,401.58699999999953,,0,100000,0,0,0,.0
2020-09-11 11:00,25940.688999999998,25460.07,480.61899999999878,,0,100000,0,0,0,.0
2020-09-11 12:00,25523.884999999998,25022.07,501.81499999999869,,0,100000,0,0,0,.0
2020-09-11 13:00,25104.421999999999,24652.07,452.35199999999895,,0,100000,0,0,0,.0
2020-09-11 14:00,25076.030999999999,24580.200000000001,495.83099999999831,,0,100000,0,0,0,.0
2020-09-11 15:00,25231.274000000001,24562.07,669.20400000000154,,0,100000,0,0,0,.0
2020-09-11 16:00,25798.718000000001,25094.07,704.64800000000105,,0,100000,0,0,0,.0
2020-09-11 17:00,26826.315999999999,26522.200000000001,304.11599999999817,,0,100000,0,0,0,.0
2020-09-11 18:00,28719.253000000001,27966.200000000001,753.05299999999988,,0,100000,0,0,0,.0
2020-09-11 19:00,28433.037,27249.07,1183.9670000000006,,0,100000,0,0,0,.0
2020-09-11 20:00,26919.483,25824.200000000001,1095.2829999999994,,0,100000,0,0,0,.0
2020-09-11 21:00,25374.127,24192.27,1181.857,,0,100000,0,0,0,.0
2020-09-11 22:00,23843.054,22974.27,868.78399999999965,,0,100000,0,0,0,.0
2020-09-11 23:00,22486.964,21576.27,910.69399999999951,,0,100000,0,0,0,.0
2020-09-12 00:00,21700.723999999998,20793.27,907.4539999999979,,0,100000,0,0,0,.0
2020-09-12 01:00,21380.105,20327.400000000001,1052.7049999999981,,0,100000,0,0,0,.0
2020-09-12 02:00,21015.316999999999,20014.139999999999,1001.1769999999997,,0,100000,0,0,0,.0
2020-09-12 03:00,21061.992999999999,20080.400000000001,981.59299999999712,,0,100000,0,0,0,.0
2020-09-12 04:00,21540.945,20607.400000000001,933.54499999999825,,0,100000,0,0,0,.0
2020-09-12 05:00,22552.812999999998,21423.27,1129.5429999999978,,0,100000,0,0,0,.0
2020-09-12 06:00,24031.167000000001,22589.139999999999,1442.0270000000019,,0,100000,0,0,0,.0
2020-09-12 07:00,25479.295999999998,24024.400000000001,1454.895999999997,,0,100000,0,0,0,.0
2020-09-12 08:00,26296.144,24865.27,1430.8739999999998,,0,100000,0,0,0,.0
2020-09-12 09:00,25867.094000000001,24508.27,1358.8240000000005,,0,100000,0,0,0,.0
2020-09-12 10:00,25143.337,24059.400000000001,1083.9369999999981,,0,100000,0,0,0,.0
2020-09-12 11:00,24624.606,23505.139999999999,1119.4660000000003,,0,100000,0,0,0,.0
2020-09-12 12:00,24307.106,23062.400000000001,1244.7059999999983,,0,100000,0,0,0,.0
2020-09-12 13:00,23820.855,22476.27,1344.5849999999991,,0,100000,0,0,0,.0
2020-09-12 14:00,23357.352999999999,22197.529999999999,1159.8230000000003,,0,100000,0,0,0,.0
2020-09-12 15:00,23348.932000000001,22269.27,1079.6620000000003,,0,100000,0,0,0,.0
2020-09-12 16:00,24063.309000000001,23137.27,926.03900000000067,,0,100000,0,0,0,.0
2020-09-12 17:00,25344.706999999999,24474.817999999999,869.88899999999921,,0,100000,0,0,0,.0
2020-09-12 18:00,27638.688999999998,26864.287,774.40199999999822,,0,100000,0,0,0,.0
2020-09-12 19:00,27436.065999999999,26243.851999999999,1192.2139999999999,,0,100000,0,0,0,.0
2020-09-12 20:00,25825.976999999999,24160.953000000001,1665.0239999999976,,0,100000,0,0,0,.0
2020-09-12 21:00,24133.550999999999,22452.400000000001,1681.150999999998,,0,100000,0,0,0,.0
2020-09-12 22:00,22815.705999999998,21566.400000000001,1249.3059999999969,,0,100000,0,0,0,.0
2020-09-12 23:00,21551.624,20527.799999999999,1023.8240000000005,,0,100000,0,0,0,.0
2020-09-13 00:00,20775.459999999999,19601.139999999999,1174.3199999999997,,0,100000,0,0,0,.0
2020-09-13 01:00,20304.802,19127.27,1177.5319999999992,,0,100000,0,0,0,.0
2020-09-13 02:00,20151.375,18832.27,1319.1049999999996,,0,100000,0,0,0,.0
2020-09-13 03:00,20194.898000000001,18848.400000000001,1346.4979999999996,,0,100000,0,0,0,.0
2020-09-13 04:00,20387.894,18922.27,1465.6239999999998,,0,100000,0,0,0,.0
2020-09-13 05:00,21045.594000000001,19234.139999999999,1811.4540000000015,,0,100000,0,0,0,.0
2020-09-13 06:00,22463.075000000001,20417.27,2045.8050000000003,,0,100000,0,0,0,.0
2020-09-13 07:00,24437.614000000001,22178.529999999999,2259.0840000000026,,0,100000,0,0,0,.0
2020-09-13 08:00,25325.286,22977.400000000001,2347.8859999999986,,0,100000,0,0,0,.0
2020-09-13 09:00,25060.717000000001,23411.139999999999,1649.5770000000011,,0,100000,0,0,0,.0
2020-09-13 10:00,24487.432000000001,23384.27,1103.1620000000003,,0,100000,0,0,0,.0
2020-09-13 11:00,24063.732,23011.139999999999,1052.5920000000006,,0,100000,0,0,0,.0
2020-09-13 12:00,23564.657999999999,22259.400000000001,1305.257999999998,,0,100000,0,0,0,.0
2020-09-13 13:00,23098.281999999999,21604.400000000001,1493.8819999999978,,0,100000,0,0,0,.0
2020-09-13 14:00,22630.702000000001,21261.27,1369.4320000000007,,0,100000,0,0,0,.0
2020-09-13 15:00,22787.731,21510.27,1277.4609999999993,,0,100000,0,0,0,.0
2020-09-13 16:00,23530.610000000001,22417.139999999999,1113.4700000000012,,0,100000,0,0,0,.0
2020-09-13 17:00,24987.856,24041.27,946.58599999999933,,0,100000,0,0,0,.0
2020-09-13 18:00,27354.293000000001,26794.400000000001,559.89300000000003,,0,100000,0,0,0,.0
